customer_tweet_id,customer_message,intent,confidence,reason
871086,And now another order scheduled to arrive today is delayed. What's up?,Delivery Delay,HIGH,Original label matches the customer's message content.
823585,Amazon app just changed expected delivery moments ago. I'm more concerned with the guaranteed delivery of the 12th though. Got my hopes up.,Delivery Delay,HIGH,Original label matches the customer's message content.
138124,I have sent u n number of emails about fraud done by Amazon India. Even call centre people tried to cheat and harass me. HAVE U FOUNDED AMAZON INDIA TI CHEAT THE CUSTOMER???,Customer Support / Complaint,HIGH,Original label matches the customer's message content.
1080324,sent an email to this address b/c I did not opt-in to prime but got a conf email. Says address doesn't exist. Who can I contact?,Prime Membership / Benefits,HIGH,Original label matches the customer's message content.
1109187,. you'd think your customer service reps would have better spelling and grammar. Pretty unprofessional 🤔,Customer Support / Complaint,HIGH,Original label matches the customer's message content.
609504,Thanks. I am in the UK - who do I need to write to?,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
204947,Dont believe u & at checkout said 2 day shipping guarantee by 10/4 but after money taken out delivery dates changed,Delivery Delay,HIGH,Original label matches the customer's message content.
646729,when will me scampi fries be getting dispatched? Should have been yesterday and still not been dispatched. I want fishy fingers. Cheers 😏👍,Delivery Delay,HIGH,Original label matches the customer's message content.
921511,I don't know what do you want you people ..if you unable to deliver after getting payment ...so u stop taking money before delivery,Delivery Delay,HIGH,Original label matches the customer's message content.
281975,This is service Amazon is providing.,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
579125,"You quite literally have the worst customer service I have ever experienced. Purchased faulty product, would like postage it cost me to send the product back included with refund, 3rd attempt at explaining 20mins on hold now. Ridiculous.",Return / Refund,HIGH,Original label matches the customer's message content.
328460,"Love how has “prime reading” claiming it’s “free with your prime membership,” but it’s really Kindle Unlimited and costs $10/month 😡",Prime Membership / Benefits,HIGH,Original label matches the customer's message content.
986378,"Woke up at 5:45 waiting for this grocery delivery from Amazon. Driver arrives, drops the packages off, then leaves... but this ain’t mine.",Wrong / Damaged / Defective Item,HIGH,Original label matches the customer's message content.
1123359,Fantastic! Another email for an order for a saree. Great job,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
149230,I wait all day for a delivery and then get a failed delivery message from you despite there being multiple amazon deliveries to this address today. Guess your driver couldn't be arsed to take the stairs again. Nice work!,Delivery Delay,HIGH,Original label matches the customer's message content.
1153746,how do you change a registered email address when you have no access to connected email? Link goes to email that’s closed!!!,Account / Login / Security,HIGH,Original label matches the customer's message content.
334099,Hope however is getting my orders enojoys the expensive gear. Worst delivery service ever.,Delivered but Not Received,HIGH,Original label matches the customer's message content.
226304,#AmazonIndia is this how #amazonUS also worked. I thought Amazon is known for customer satisfaction but in India you are cheating them,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
295380,Ordered a Disney jigsaw puzzle from as a present for my mum’s birthday and it comes like this! Good job it wasn’t a surprise 😡😡😡,Wrong / Damaged / Defective Item,HIGH,Original label matches the customer's message content.
232916,Ordered a laptop and paid the amount Cancelled the same and ordered another laptop from my brothers account. I wanna order the (1/n),Order Cancellation,HIGH,Original label matches the customer's message content.
