customer_tweet_id,customer_message,amazon_tweet_id,amazon_response
5152,Amazonプライム凄く良い良い,5150,@116920 お褒めいただき('ω' )三('ω')三( 'ω')光栄ですっ！！ プライムの特典は様々ご準備しておりますので、ぜひご活用くださいませ~♪https://t.co/JVlaJGORZx TY
5151,@AmazonHelp いつもお世話になってます(´ω`),5153,@116920 ご愛顧いただき誠にありがとうございます！ 今後とも末永くどうぞよろしくお願いいたします♪┗(＾ω＾)┛ SM
5156,@115850 @115850 is one of the best app in the world,5154,"@116921 Appreciate your kind words, Dhiraj. Enjoy your weekend. :) ^MK"
5155,@AmazonHelp Thank you so much once again for kinds of word,5157,@116921 You're welcome Dhiraj. :)
5282,Okay amazon lost my package gr8,5280,"@116922 Oh no! I'm sorry to hear your order hasn't arrived! Have you had a chance to contact us about this issue? If so, what options were we able to provide? We want to make sure this issue has been resolved for you! ^BN"
5285,@AmazonHelp hey amazon - please help me :( i hVe tried calling and chatting with y’all but keep hitting walls. DM?,5283,"@116923 We'd like to help in any way we can, Juan! I've enabled direct messaging. Without providing personal or account information, please tell us a little more about what's going on. ^FD https://t.co/1XyLaGkcaN"
5284,@AmazonHelp I’m looking to reroute all my packages (except 1) to a nearby Amazon locker. I’ll DM you now :),5286,@116923 Thanks for the information. We've responded to your DM. ^GG
5293,@AmazonHelp Solicitud (foto del estado de cuenta),5292,@116926 Puedes también comunicarte a través del siguiente enlace de contacto para que se revise tu caso: https://t.co/hWMtJrYuBU ^PC
5296,Jamas volvere a comprar en @116875 :'v,5294,"@116926 ¡Hola! Lamentamos cualquier molestia ocasionada, ¿puedes contarnos lo sucedido? ^LC"
5298,Que hueva tendré que veré vaselina por Amazon prime video. Obvio me pasan una lana por promocionar prime video @116928,5297,@116927 Hola Val Damon. Puedes hacer una prueba gratuita de Prime Video si nunca lo has usado. Accesa este enlace: https://t.co/Ce2tgqK8PV ^JJ
5300,Just had my first @115821 Prime Now delivery. 2 hours flat 👏👏,5299,@116929 Awesome! Enjoy! ^BL
5304,"I have 2 echos and set up multi room music playback. How do you switch back and forth between multi room audio and playing on only one? Sometimes I like whole house, sometimes I don't want to wake up my wife. @115833 #echo #alexa",5303,"@116931 Please try asking Alexa to stop playing your music, and then ask her to play your music again, but without referencing the ""Multi-Room Music group"" you were previously using: https://t.co/gR1MEFl0If ^JR"
5308,@AmazonHelp 10 hours ago.,5306,@116932 Gotcha- Let us know if you haven't heard back from them on Tuesday. ^BL
5310,@AmazonHelp Yes.,5309,@116932 Can you tell us when this information was submitted? Account Specialists can take up to 2 business days to investigate an account when the information has been sent. ^EZ
5312,"@AmazonHelp Still not working. They sent me a link to reset the password, try and sign in with new password and still locked out.",5311,@116932 Did information get sent to our Accounts Specialists to look into when you contacted in? ^DO
5315,@AmazonHelp Someone keeps trying to buy playstation cards on my account. Having a hard time getting customer service,5313,"@116932 Thanks for letting us know about this, Jon. We're here to help! We can be reached 24/7 here: https://t.co/hApLpMlfHN. Please do keep us in the loop. ^BL"
5317,"@AmazonHelp Danke für die schnelle Antwort... ja, ich werde mal nachfragen, was da schiefgelaufen sein soll. Ihnen auch einen schönen Abend noch.",5316,@116933 Danke :-)
5319,"Ach schau an. Meine Bestellung war unzustellbar... @AmazonHelp, was ist da denn passiert? Bekomme ich mein Geld nun wieder?",5318,@116933 Bei unzustellbaren Sendungen wird gewöhnlich nach Bearbeitung der Retoure eine Erstattung veranlasst. Den Grund können wir von hier aus leider nicht einsehen. Bei Fragen hierzu kannst du dich gerne per E-mail/Telefon an unseren Kundenservice wenden. Schönen Abend ^MH
5322,@116935 Will I be forced to listen to ads on Amazon Music Unlimited the way I'm now forced to view them on @530?,5320,@116934 Listen ad-free with unlimited skips with Music Unlimited. Stream on!! ^RR
5328,@AmazonHelp Trying to place an order this happened before and deleting and rentering my address fixed it but now it's across multiple prime accounts to the same address,5326,"@116936 Prime shipping refers to transit time after your orders ship, in working days. Some orders require additional processing and handling. The delivery date shown at checkout is the most accurate. ^LR"
5327,@AmazonHelp But why has every item got 3+ days processing time when it's usually next day,5329,@116936 Some deliveries may take slightly longer than usual. You can read more information on here: https://t.co/VrNzEOwawt ^KI
5331,@AmazonHelp live chat down in the UK and as a prime member I cannot t get any items delivered before Tuesday whats going on?,5330,"@116936 Hi there, I'm sorry for the delivery troubles! Just to confirm, are you trying to place an order right now, or is this an ongoing issue? Are we missing the promised delivery dates here: https://t.co/aaDyEz1VgE? ^DW"
5778,@AmazonHelp Pago para tener el Prime con vosotros para que me tarden en llegar 10 dias? Reembolsadme la compra y lo compro en cualquier otro sitio,5776,"@117084 Zainda, nos comentarías, ¿ya entraste en contacto con nuestro Servicio de Atención al Cliente? ^HC"
5782,@117086 tem previsao para liberar a terceira temporada de #mrrobot no #amazonprimebrasil ?,5780,"@117085 Olá, H.o! No momento não temos previsão, mas qualquer novidade será anunciada diretamente no nosso site e redes sociais. ^CR"
5789,"@115850 I have stopped ordering from your site, Amazon courier guys are very rude. I have given similar complaints to u no of tyms.",5788,@117088 Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. 2/2 ^HD
5793,@AmazonHelp I’m trying off my fire stick,5791,@117089 (2/2) ... please reach out to us for real-time troubleshooting here: https://t.co/hApLpMlfHN ^WT
5796,I go to watch #thebay and episode 7 & 8 aren’t there??? 😭 @117090 @AmazonHelp,5795,"@117089 I'm sorry, I see we do have both episodes available. Can you let us know which device you are streaming this on? ^EB"
5801,"I lost my signal while searching something in @115821 and since the page didn't load, this shows up...I am not even mad. #DogsForLife https://t.co/QhdOmksrrY",5800,"@117091 We know not having service is ruff, but dogs make everything better! 🐶 ^HM"
5803,@117093 #HappyHalloween2017 from your biggest fan. Thank you for creating #efficient and #healthy households nationwide! https://t.co/06sKXnGayh,5802,"@117092 Thank YOU, Alisondra, for being one of our amazing customers! ^BE"
5805,@117095 @115821 My audiobook hasn’t shipped (but the site still says I’ll get it by 8PM 🙄),5804,@117094 I'm sorry for the wait! Please let us know if it does not arrive by 8PM. We want to make sure you receive the order. ^DD
6958,"@AmazonHelp Will do in morning. By the way, I’ve complained about this same issue 3 times and twice before directly to carrier.",6956,"@117198 When you have a moment, please phone us here: https://t.co/hApLpMlfHN ^RR"
6957,@AmazonHelp Please call me,6959,"@117198 If you follow the link ^RR provided, we'd love to give you a call. ^MH"
6960,@AmazonHelp Or you can provide me with a direct dial number and I’ll call it now,6962,@117198 Hi there! We are not able to see customer's account information here on Twitter. Please reach out to us by calling 866-216-1072 and keep us updated on the outcome! ^SP
6963,"@AmazonHelp Thank you. Spoke with customer service who was very nice & helpful & put me straight through to a Competent logistics person who documented issue, researched my acct & was going to contact delivery Svc directly to ensure procedures followed. Time will tell. Thank you.",6964,@117198 You're welcome. Reach out again if you have questions in the future. We're here to help. ^JF
6966,@115821 So for the 4th time the package I ordered was tossed onto my property instead of being left on my front porch. It was raining. Package wet. I’ve complained repeatedly to no avail. Since Amazon switched from USPS to local delivery Svc the SERVICE is terrible.,6965,@117198 I am so sorry this has happened. Can you please clarify the carrier for us? We want to assist! You can see that info here: https://t.co/WvaNTeDWQh ^BA
8511,@AmazonHelp UPS supposed to pick up a return package yesterday and bring return label... never showed.,8510,"@117493 I'm sorry your package wasn't picked up! When you have a moment, reach out to us here: https://t.co/EKXRLsnxJu ^AC"
8513,"@115830 when you can't get my Prime order to me on time, what happens? I needed it on time! It's a gift! Your courier not up to the job?",8512,"@117494 We're unable to view your account, but we'd like to help in real-time, via phone or chat here: https://t.co/JzP7hlA23B ^NN"
8516,"@116875 Exijo mi reembolso inmediato ya que yo en ningún momento solicité dicha membresía ""prime"", hubo algún error. Solución inmediata",8514,"@117495 Hola Mary. Para más detalles sobre como cancelar tu membresía de Amazon Prime, ingresa a: https://t.co/RPYF5xdYCl ^HC"
8515,"@AmazonHelp Hecho el procedimiento, lo que me interesa y exijo es que sea devuelto mi dinero puesto que jamás he adquirido algún articulo por este medio",8517,"@117495 Mary, si no te has beneficiado de las ventajas de Prime, recibirás el reembolso. Recibirás un e-mail con más detalles. ^LG"
8519,@116875 Cancelación de membresía Amazon Prime y reembolso ya!,8518,@117495 Hola MaryGuerra. Para cancelar Amazon Prime por favor accesa este link para instrucciones: https://t.co/NV2oj1oX8M ^JJ
8521,@115821 Hasta que al fin llegó #BrBa https://t.co/7y2HKQlA2R,8520,"@117496 Sin dudas, el mejor lugar para comer pollo frito. 🍗 ¡Nos alegra saber que recibiste tu pedido, Carl! :D ^CR"
8524,@AmazonHelp my original echo some time say things without asking here anything ! This is really wired and creepy and scary!!,8523,"@117497 Hmm, that's strange! Try going to Settings and reviewing your history. From here, you can see what prompted your Echo. ^FD"
8527,I know it’s nearly xmas but seriously I ordered a book from @115821 due to arrive 23rd Oct and still don’t have it or know where it is???,8525,"@117498 I'm sorry for the wait, Jamie! What's the current status of your order here: https://t.co/aaDyEz1VgE? ^SH"
8526,@AmazonHelp Well it says arriving today but honestly I know that’s fake as looked last four days and it’s still the same then https://t.co/3T23E69GE0,8528,"@117498 I understand your concern. At your earliest convenience, we'd like to look into this with you: https://t.co/oGDklGgbCZ ^GM"
